 >PIPOBJ: point-in-polyhedron: NBX, NBY, NBZ=  88 100  90
  89667 = NAT
   1.0000   0.0000   0.0000 = A_1 vector
   0.0000   1.0000   0.0000 = A_2 vector
 1.000000 1.000000 1.000000 = lattice spacings (d_x,d_y,d_z)/d
0	0	0	0
     JA  IX  IY  IZ ICOMP(x,y,z)
819	-38	-31	10	2	2	2
820	-34	-40	-10	2	2	2
821	-11	25	-39	2	2	2
822	-19	25	-30	2	2	2
823	-25	21	-35	2	2	2
824	-28	-33	-13	2	2	2
825	21	3	7	2	2	2
826	42	7	-5	2	2	2
827	-17	-34	-8	2	2	2
828	-19	40	23	2	2	2
829	-25	45	-21	2	2	2
830	-20	23	31	2	2	2
831	-23	27	17	2	2	2
832	-25	42	-32	2	2	2
833	-17	42	-33	2	2	2
834	-36	22	35	2	2	2
835	-17	40	38	2	2	2
836	-19	48	-25	2	2	2
837	-32	47	24	2	2	2
838	-12	26	-37	2	2	2
839	32	6	14	2	2	2
840	24	-4	0	2	2	2
841	36	10	14	2	2	2
842	43	6	5	2	2	2
